lang_pair,key_word,translation,POS,SIPlang,Endirection,l1_wordlength,l2_wordlength,tt_seen_p,tt_right_p,nr_grammar_tags,this_POS_prop,propcorr_p,userexperience_log,ld,human_conc,neighbour_overlap,local_alignment_d1,local_alignment_d2,local_alignment_avg,local_alignment_diff,semantic_density_l1,semantic_density_l2,semantic_density_diff,conc_est_l2,conc_est_l1,l2_freq_wfzipf,l1_freq_wfzipf,l2_nrsynsets_wn,l1_nrsynsets_wn,wordexperience_log,userexperience_log,l1_nrsynsets_log,l2_nrsynsets_log,diff_l1_minus_l2_semantic_density,diff_l1_minus_l2_nrsynsets_log,diff_l1_minus_l2_freq_wfzipf
en_from_pt,walk,andar,Verb,pt,learners,5,4,18.30493274,16.89910314,2,0.997381242,0.922990671,2020.233184,0,4.29,12,0.366070398,0.432495702,0.39928305,-0.066425304,299.286739,267.6798284,31.60691054,3.474100869,3.769797232,5.06,4.9,17,30,2.654577932,7.119809809,3.433987204,2.890371758,31.60691054,0.543615447,-0.16
en_from_pt,wall,parede,Noun,pt,learners,6,4,4.051282051,3.897435897,1,1,0.958333333,2943.153846,0.167,4.86,14,0.38342808,0.428647434,0.406037757,-0.045219354,274.1984837,250.4755127,23.72297094,3.69823941,4.155090911,5.01,4.6,9,3,1.343458697,7.608263456,1.386294361,2.302585093,23.72297094,-0.916290732,-0.41
en_from_pt,want,querer,Verb,pt,learners,6,4,17.10432034,15.28977871,1,1,0.890300488,2038.852476,0,2,16,0.279103287,0.203967044,0.241535165,0.075136243,369.1385066,353.7333785,15.40512803,2.846272661,2.486139514,6.03,4.99,9,9,2.489313201,7.163109916,2.302585093,2.302585093,15.40512803,0,-1.04
en_from_pt,war,guerra,Noun,pt,learners,6,3,4,3.875,1,1,0.975,7519.75,0.167,3.63,26,0.763355705,0.604731994,0.684043849,0.158623711,264.68057,250.6466936,14.03387637,3.094581346,2.830069941,5.5,5.61,5,3,1.340298242,8.780945226,1.386294361,1.791759469,14.03387637,-0.405465108,0.11
en_from_pt,watch,assistir,Verb,pt,learners,8,5,8.416666667,7.53125,2,0.621026895,0.909296164,3950.802083,0.125,3.58,9,0.34708978,0.220203682,0.283646731,0.126886098,320.2734801,264.7989742,55.47450594,3.396447946,3.199025271,5.31,4.7,13,6,1.771990976,7.756287961,1.945910149,2.63905733,55.47450594,-0.693147181,-0.61
en_from_pt,water,água,Noun,pt,learners,4,5,22.70163565,21.06570784,1,1,0.923883694,1037.197124,0,5,25,-0.225169209,0.399340526,0.087085659,-0.624509735,249.297904,253.4209287,-4.123024706,3.609001658,3.912474399,5.54,5.56,10,4,2.757555765,6.399738027,1.609437912,2.397895273,-4.123024706,-0.78845736,0.02
en_from_pt,way,jeito,Noun,pt,learners,5,3,4.7,4.1,1,1,0.878333333,5077.2,0,2.34,16,0.359966542,0.231458092,0.295712317,0.12850845,368.4232479,369.9768009,-1.553552989,3.118143003,2.652110632,5.99,5.14,13,2,1.521422744,8.221227312,1.098612289,2.63905733,-1.553552989,-1.540445041,-0.85
en_from_pt,we,nós,Functionword,pt,learners,3,2,22.23969763,20.27603024,1,1,0.903490288,1030.678859,0,3.08,20,0.262131394,0.256931343,0.259531368,0.005200051,276.4117463,358.2277112,-81.81596488,2.878996011,2.735431121,6.5,5.9,0,1,2.653814893,6.388792726,0.693147181,0,-81.81596488,0.693147181,-0.6
en_from_pt,weak,fraco,Adjective,pt,learners,5,4,6.428571429,6.285714286,1,1,0.979591837,12720.85714,0.2,2.79,12,0.714904622,0.276300574,0.495602598,0.438604049,311.2848683,272.4614082,38.82346004,2.878945609,2.24381951,4.67,4.43,12,5,1.78452465,9.175912155,1.791759469,2.564949357,38.82346004,-0.773189888,-0.24
en_from_pt,wealth,riquezas,Noun,pt,learners,8,6,4,3.333333333,1,1,0.822222222,5785.333333,0,2.63,15,0.546070521,0.583939577,0.565005049,-0.037869056,266.4455947,269.9613848,-3.515790136,3.034234843,2.914282338,4.52,3.89,4,0,1.364781521,8.613285539,0,1.609437912,-3.515790136,-1.609437912,-0.63
en_from_pt,weapon,arma,Noun,pt,learners,4,6,5.56097561,5.317073171,1,1,0.955988286,3282.243902,0.167,4.76,16,0.58397845,0.386000607,0.484989529,0.197977843,286.0352743,266.8051706,19.23010372,3.458535521,3.717001692,4.53,4.69,2,6,1.580349021,7.61389967,1.945910149,1.098612289,19.23010372,0.84729786,0.16
en_from_pt,wear,vestir,Verb,pt,learners,6,4,8.183673469,7.62244898,1,1,0.930885882,1708.469388,0.333,3.59,17,0.791132549,0.751648538,0.771390544,0.039484011,293.5836074,244.6152181,48.96838928,3.499116825,3.550982655,4.87,4.23,12,8,2.001055053,6.888868694,2.197224577,2.564949357,48.96838928,-0.36772478,-0.64
en_from_pt,weather,clima,Noun,pt,learners,5,7,5.333333333,5.111111111,1,1,0.955555556,5878.333333,0,3.83,14,0.572114518,0.453372996,0.512743757,0.118741522,264.0080041,247.9940649,16.01393919,3.250942403,2.929277036,4.88,4.82,6,5,1.638637514,8.53383024,1.791759469,1.945910149,16.01393919,-0.15415068,-0.06
en_from_pt,week,semana,Noun,pt,learners,6,4,5.761006289,5.226415094,1,1,0.90397068,2683.238994,0.167,3.48,15,0.656095761,0.790006638,0.723051199,-0.133910876,270.5889863,266.3693274,4.219658837,3.265840799,3.070578175,5.51,5.55,3,3,1.672069189,7.400566379,1.386294361,1.386294361,4.219658837,0,0.04
en_from_pt,weight,peso,Noun,pt,learners,4,6,6.25,5.5,1,1,0.911538462,13436.75,0.167,3.94,16,0.312949987,0.688669999,0.500809993,-0.375720012,250.4343142,250.4684723,-0.034158105,3.278750782,3.478031037,5.02,4.81,10,4,1.66482348,9.08880174,1.609437912,2.397895273,-0.034158105,-0.78845736,-0.21
en_from_pt,welcome,acolhido,Adjective,pt,learners,8,7,6.149425287,5.965517241,1,1,0.969135963,3480,0.125,2.07,2,0.328519105,0.210500936,0.26951002,0.11801817,261.6991271,276.2004012,-14.50127407,2.850092031,2.397690095,5.01,3.09,6,0,1.678221933,7.544834543,0,1.945910149,-14.50127407,-1.945910149,-1.92
en_from_pt,well,bem,Adverb,pt,learners,3,4,9.151315789,8.368421053,1,1,0.913993186,3757.256579,0.25,3.33,15,0.062910803,0.058594803,0.060752803,0.004316,327.4095019,363.9197028,-36.5102009,3.026465203,2.287911793,6.04,6.17,22,14,1.910927557,7.725006532,2.708050201,3.135494216,-36.5102009,-0.427444015,0.13
en_from_pt,west,oeste,Noun,pt,learners,5,4,5.209302326,4.906976744,1,1,0.940771502,3578.488372,0.6,3.44,24,0.619072251,0.75826399,0.688668121,-0.13919174,224.851061,222.2607189,2.590342115,3.226394676,3.10219363,5.27,4.7,10,1,1.566651139,7.861007319,0.693147181,2.397895273,2.590342115,-1.704748092,-0.57
en_from_pt,what,quê,Functionword,pt,learners,3,4,13.90437788,12.06682028,1,1,0.866786442,1896.75,0,2,20,0.394761977,0.499227083,0.44699453,-0.104465106,312.4883995,381.1391025,-68.65070301,2.988924953,2.718845641,6.38,4.79,0,0,2.43138598,7.033690931,0,0,-68.65070301,0,-1.59
en_from_pt,wheel,roda,Noun,pt,learners,4,5,4.24,4,1,1,0.943904762,4659.56,0,4.86,13,0.365624348,0.299644015,0.332634182,0.065980333,244.3731316,247.8636963,-3.490564734,3.588479862,4.040955566,4.52,4.34,11,4,1.383501038,7.930722071,1.609437912,2.48490665,-3.490564734,-0.875468737,-0.18
en_from_pt,when,quando,Adverb,pt,learners,6,4,9.849884527,8.954965358,1,1,0.91357731,1849.86836,0.167,1.6,26,0.464342262,0.503099052,0.483720657,-0.038756791,386.4917786,387.4837534,-0.991974726,2.992871249,2.648774793,6.36,6.32,0,1,2.053851517,7.010714446,0.693147181,0,-0.991974726,0.693147181,-0.04
en_from_pt,whenever,quando,Functionword,pt,learners,6,8,13.34935897,11.59294872,1,1,0.862914226,2188.201923,0.125,1.79,13,0.486457365,0.409721913,0.448089639,0.076735452,386.4917786,337.6098406,48.88193805,2.860111048,2.648774793,4.61,6.32,0,1,2.434475117,7.124664976,0.693147181,0,48.88193805,0.693147181,1.71
en_from_pt,where,onde,Adverb,pt,learners,4,5,16.06455026,14.12592593,1,1,0.884432789,1891.827513,0.2,1.66,22,0.380357146,0.554696715,0.467526931,-0.174339569,315.5694012,322.4296503,-6.860249161,3.006914209,2.734782344,6.01,6.07,0,0,2.570158439,7.032775013,0,0,-6.860249161,0,0.06
en_from_pt,which,qual,Functionword,pt,learners,4,5,19.9150641,17.99198718,1,1,0.897567947,1837.899038,0,1.54,13,0.32228112,0.497475996,0.409878558,-0.175194876,353.6155482,393.7919455,-40.17639733,3.03382038,2.660208006,6.34,5.87,0,1,2.821212389,7.029945134,0.693147181,0,-40.17639733,0.693147181,-0.47
en_from_pt,while,enquanto,Adverb,pt,learners,8,5,16.07668712,15.2607362,1,1,0.94774081,2245.245399,0,1.55,14,0.414317981,0.460454772,0.437386376,-0.046136791,339.1342421,359.5194193,-20.38517722,3.048400418,2.657848882,5.84,5.66,1,1,2.642826984,7.177828611,0.693147181,0.693147181,-20.38517722,0,-0.18
en_from_pt,white,branco,Adjective,pt,learners,6,5,14.75108413,13.42584562,1,1,0.91327418,1719.136167,0,3.89,24,0.837131628,0.827479363,0.832305495,0.009652266,237.2869009,232.9957594,4.29114153,3.500432876,3.639544479,5.46,5,25,6,2.418058356,6.99500598,1.945910149,3.258096538,4.29114153,-1.312186389,-0.46
en_from_pt,who,quem,Functionword,pt,learners,4,3,15.25165563,13.86092715,1,1,0.90867937,1914.630243,0,1.74,11,0.579664663,0.683759965,0.631712314,-0.104095302,326.4890852,306.1963549,20.29273022,3.081252995,2.855024309,6.35,6.12,1,1,2.558794354,7.089073027,0.693147181,0.693147181,20.29273022,0,-0.23
en_from_pt,whole,todo,Adjective,pt,learners,4,5,5.772727273,4.784090909,1,1,0.824048808,3487.840909,0.2,3.25,15,0.148069636,0.083145966,0.115607801,0.06492367,332.9931891,336.8920046,-3.898815522,3.039263603,2.716781437,5.47,5.95,8,2,1.596727045,7.587912564,1.098612289,2.197224577,-3.898815522,-1.098612289,0.48
en_from_pt,whom,quem,Functionword,pt,learners,4,4,6.568965517,5.775862069,1,1,0.865747997,2976.810345,0.25,1.93,9,0.445918291,0.729850342,0.587884317,-0.28393205,326.4890852,261.3443928,65.14469237,3.01207478,2.855024309,4.92,6.12,0,1,1.827570941,7.509439144,0.693147181,0,65.14469237,0.693147181,1.2
en_from_pt,whose,cujo,Functionword,pt,learners,4,5,10.89543446,9.587628866,1,1,0.880030304,1799.131075,0,1.68,12,0.375879304,0.270635343,0.323257324,0.105243961,274.1138667,289.2167739,-15.10290719,2.86304761,2.402372271,5.11,4.85,0,0,2.239510106,6.964815827,0,0,-15.10290719,0,-0.26
en_from_pt,why,porquê,Adverb,pt,learners,6,3,9.637681159,9.137681159,1,1,0.951697006,1902.971014,0,1.86,26,0.225661727,0.232880115,0.229270921,-0.007218388,348.0387394,369.7682705,-21.72953113,2.905226043,2.69438171,5.91,4.66,1,2,2.093948879,6.996233157,1.098612289,0.693147181,-21.72953113,0.405465108,-1.25
en_from_pt,wife,esposa,Noun,pt,learners,6,4,5.540372671,4.763975155,1,1,0.869436849,3047.89441,0,4.13,30,0.78808048,0.824742323,0.806411401,-0.036661843,265.3584301,245.5369302,19.82149994,3.452533045,3.463310445,5.21,4.94,1,2,1.597027495,7.603227054,1.098612289,0.693147181,19.82149994,0.405465108,-0.27
en_from_pt,will,vontade,Verb,pt,learners,7,4,56.03703704,49.7037037,1,1,0.897806527,4589.925926,0,2.07,3,0.187963268,-0.228947485,-0.020492109,0.416910753,343.4662322,327.0509699,16.41526235,2.873013223,2.425255714,6.45,5.2,6,3,3.472588212,7.86021027,1.386294361,1.945910149,16.41526235,-0.559615788,-1.25
en_from_pt,win,ganhar,Verb,pt,learners,6,3,7.169491525,6.694915254,1,1,0.938536875,5288.40678,0.167,2.82,9,0.554154041,0.315424367,0.434789204,0.238729674,311.4228637,245.4807669,65.94209676,3.243405831,2.986129569,5.34,5.09,6,3,1.819620683,8.127079345,1.386294361,1.945910149,65.94209676,-0.559615788,-0.25
en_from_pt,wind,vento,Noun,pt,learners,5,4,5.142857143,5.142857143,1,1,1,7207.571429,0.2,3.93,23,0.37390907,0.465371952,0.419640511,-0.091462882,249.3084435,234.6074699,14.70097359,3.53721588,3.53047258,4.86,4.68,15,3,1.594888384,8.664379855,1.386294361,2.772588722,14.70097359,-1.386294361,-0.18
en_from_pt,window,janela,Noun,pt,learners,6,6,7.7,6.975,1,1,0.893578965,4706.175,0.167,4.86,20,0.432143396,0.650099023,0.541121209,-0.217955626,284.5286169,257.1048862,27.42373075,3.634642634,3.906544988,4.82,4.66,8,6,1.81192669,8.00083701,1.945910149,2.197224577,27.42373075,-0.251314428,-0.16
en_from_pt,wine,vinho,Noun,pt,learners,5,4,11.62266858,10.75131516,1,1,0.925481945,1322.384983,0.4,4.79,28,0.3481304,0.587315712,0.467723056,-0.239185312,262.8082362,234.6208912,28.187345,3.674792216,3.793675372,4.76,4.64,4,2,2.177342309,6.651689229,1.098612289,1.609437912,28.187345,-0.510825624,-0.12
en_from_pt,winter,inverno,Noun,pt,learners,7,6,7.743169399,6.879781421,1,1,0.885489633,2513.562842,0.429,3.84,22,0.867080912,0.81244033,0.839760621,0.054640582,228.5113248,230.7672406,-2.255915893,3.354296425,3.090920904,4.9,4.56,2,2,1.947888314,7.368183344,1.098612289,1.098612289,-2.255915893,0,-0.34
en_from_pt,wish,deseje,Verb,pt,learners,6,4,5.578947368,4.947368421,2,0.899628253,0.889422832,3020.031579,0.167,2.04,14,-0.048199431,0.188529544,0.070165056,-0.236728975,295.7007437,319.1725293,-23.47178556,2.78028008,2.443010814,5.19,3.51,10,0,1.629229918,7.619430259,0,2.397895273,-23.47178556,-2.397895273,-1.68
en_from_pt,with,com,Functionword,pt,learners,3,4,17.84299859,16.44978784,1,1,0.923703711,2212.200849,0,2,15,0.283259386,0.459122531,0.371190959,-0.175863145,314.8712558,300.010455,14.86080076,3.092475415,2.83228224,6.85,6.99,0,3,2.575960491,7.23084595,1.386294361,0,14.86080076,1.386294361,0.14
en_from_pt,without,sem,Functionword,pt,learners,3,7,9.878688525,9.354098361,1,1,0.947232587,2476.045902,0,2.15,21,0.43893681,0.182110522,0.310523666,0.256826288,316.038989,323.4670075,-7.428018534,2.862646472,2.428172668,5.7,6.14,0,3,2.032803576,7.27309785,1.386294361,0,-7.428018534,1.386294361,0.44
en_from_pt,woman,mulher,Noun,pt,learners,6,5,23.63400633,21.26761679,1,1,0.892681847,787.9554632,0,4.46,26,0.723012122,0.611861452,0.667436787,0.11115067,285.8017388,280.5454495,5.256289386,3.587161608,3.444387568,5.32,5.62,4,11,2.762213749,5.95587704,2.48490665,1.609437912,5.256289386,0.875468737,0.3
en_from_pt,wood,madeira,Noun,pt,learners,7,4,6.636363636,6.454545455,1,1,0.982142857,9937,0,4.85,15,0.072174812,0.427367849,0.24977133,-0.355193037,239.9528024,231.1617124,8.791090015,3.629933772,4.032287152,4.77,4.74,8,5,1.781797081,8.862210934,1.791759469,2.197224577,8.791090015,-0.405465108,-0.03
en_from_pt,word,palavra,Noun,pt,learners,7,4,5.28,5.06,1,1,0.952920635,3534.86,0.143,3.56,22,0.600439308,0.374733129,0.487586218,0.225706179,271.2419864,267.3158326,3.926153793,3.133668055,2.888412063,5.29,5.23,11,5,1.58707598,7.383509527,1.791759469,2.48490665,3.926153793,-0.693147181,-0.06
en_from_pt,work,trabalhar,Verb,pt,learners,9,4,7.583493282,7.366602687,2,0.774588118,0.975239165,2404.389635,0,3.48,5,0.360667964,0.418730003,0.389698983,-0.058062039,305.4543487,325.6262954,-20.17194669,3.133282452,2.984839189,5.95,5.24,34,7,1.830263342,7.377051936,2.079441542,3.555348061,-20.17194669,-1.47590652,-0.71
en_from_pt,worker,trabalhador,Noun,pt,learners,11,6,7.010928962,6.448087432,1,1,0.919764753,2691.89071,0.091,4.59,14,0.681109435,0.501368111,0.591238773,0.179741324,287.7063451,245.3923734,42.31397167,3.626861428,3.164490833,4.48,4.25,4,7,1.882638146,7.466201494,2.079441542,1.609437912,42.31397167,0.470003629,-0.23
en_from_pt,world,mundo,Noun,pt,learners,5,5,7,6.375,1,1,0.925178988,7504.25,0,4.36,9,0.414332179,0.218830922,0.316581551,0.195501257,288.8969307,252.3970638,36.49986687,3.220083765,2.930435003,5.92,6.09,9,6,1.884566645,8.58568385,1.945910149,2.302585093,36.49986687,-0.356674944,0.17
en_from_pt,worth,valor,Adjective,pt,learners,5,5,5.4375,4.625,2,0.954022989,0.845258387,5936.6875,0,1.89,10,0.351736475,0.320391172,0.336063823,0.031345303,282.1234214,258.717213,23.40620837,3.043971924,2.594603964,5.11,5.2,5,3,1.628989803,8.482328455,1.386294361,1.791759469,23.40620837,-0.405465108,0.09
en_from_pt,would,seria,Verb,pt,learners,5,5,18.46153846,16.53846154,1,1,0.90044086,7595.307692,0,1.12,11,0.296225266,-0.074029943,0.111097662,0.370255209,311.4831025,344.3248783,-32.84177579,2.856995097,2.159931835,6.27,5.58,0,0,2.763707186,8.602085818,0,0,-32.84177579,0,-0.69
en_from_pt,write,escrever,Verb,pt,learners,8,5,15.76059322,13.9184322,1,1,0.879937172,1994.963983,0.25,3.7,13,0.429419548,0.641357184,0.535388366,-0.211937636,311.0149104,295.4907809,15.52412944,3.150678148,3.077888196,5.01,5.04,10,7,2.525695269,7.097060627,2.079441542,2.397895273,15.52412944,-0.318453731,0.03
en_from_pt,writer,escritor,Noun,pt,learners,8,6,6.803921569,6.14379085,1,1,0.905428946,2906.431373,0.5,4.32,24,0.664933492,0.671951545,0.668442519,-0.007018054,228.9455619,232.7891807,-3.843618788,3.350464052,3.271257202,4.63,4.77,2,4,1.794342851,7.511442912,1.609437912,1.098612289,-3.843618788,0.510825624,0.14
en_from_pt,wrong,errado,Adjective,pt,learners,6,5,6.49122807,5.587719298,1,1,0.857888352,2822.815789,0.167,1.83,24,0.437625573,0.574390419,0.506007996,-0.136764846,348.7942679,341.5499788,7.244289088,2.807067303,2.310861148,5.38,5.18,13,6,1.80983581,7.60347608,1.945910149,2.63905733,7.244289088,-0.693147181,-0.2
en_from_pt,yard,quintal,Noun,pt,learners,7,4,6.990566038,6.009433962,1,1,0.875030799,3761.235849,0,4.82,0,0.034212929,-0.169908013,-0.067847542,0.204120943,258.798224,213.9734918,44.82473219,3.560965595,3.503300924,4.5,3.97,9,3,1.733187738,7.773499669,1.386294361,2.302585093,44.82473219,-0.916290732,-0.53
en_from_pt,year,ano,Noun,pt,learners,3,4,7.91959799,7.35678392,1,1,0.923304509,2732.276382,0,3.25,15,0.374202466,0.68483779,0.529520128,-0.310635324,266.8638497,270.4582854,-3.594435761,3.208824043,2.710198888,5.92,5.91,4,10,1.921558012,7.336472344,2.397895273,1.609437912,-3.594435761,0.78845736,-0.01
en_from_pt,yellow,amarelo,Adjective,pt,learners,7,6,11.57238307,10.60467706,1,1,0.920207214,1696.680401,0.143,4.3,27,0.845525096,0.828074309,0.836799702,0.017450787,229.790183,228.672837,1.117345995,3.443936574,3.656285742,4.66,4.33,8,6,2.23458616,7.014257131,1.945910149,2.197224577,1.117345995,-0.251314428,-0.33
en_from_pt,yes,sim,Adverb,pt,learners,3,3,7.246091094,6.885791978,1,1,0.959361275,1344.404487,0,2.14,19,0.055725053,0.052590798,0.054157925,0.003134254,312.4416879,251.5507587,60.89092918,2.889606753,2.483080566,5.5,5.76,1,1,1.760335649,6.587422721,0.693147181,0.693147181,60.89092918,0,0.26
en_from_pt,yesterday,ontem,Adverb,pt,learners,5,9,10.24840764,9.375796178,1,1,0.932066945,3232.464968,0.222,3,17,0.449326024,0.390204672,0.419765348,0.059121352,289.4158226,290.1384913,-0.722668632,3.029793465,2.892284206,4.88,5.28,4,4,1.977040572,7.517629877,1.609437912,1.609437912,-0.722668632,0,0.4
en_from_pt,yet,ainda,Adverb,pt,learners,5,3,6.672131148,6.180327869,1,1,0.914316333,2833.639344,0,1.39,18,0.272203919,0.265602869,0.268903394,0.006601051,414.14743,367.1443199,47.00311011,2.780294596,2.54286986,5.55,6.17,6,5,1.694757379,7.537223088,1.791759469,1.945910149,47.00311011,-0.15415068,0.62
en_from_pt,you,você,Functionword,pt,learners,4,3,15.00228087,13.76604757,1,1,0.917743937,1024.83089,0.25,4.11,20,0.407955468,0.436286292,0.42212088,-0.028330823,350.126145,345.4977596,4.628385397,2.985183035,2.915586213,6.99,6.54,0,0,2.423764744,6.355269979,0,0,4.628385397,0,-0.45
en_from_pt,young,jovem,Adjective,pt,learners,5,5,11.35,9.9,1,1,0.864201223,7119.55,0.2,3.16,22,0.51378119,0.416392049,0.465086619,0.097389141,296.5531041,262.3134963,34.23960774,3.204910061,2.996304087,5.45,5.22,14,4,2.216268252,8.411826252,1.609437912,2.708050201,34.23960774,-1.098612289,-0.23
en_from_pt,your,teu,Functionword,pt,learners,3,4,12.67383761,11.18112422,1,1,0.889199843,1707.823734,0.25,2.37,15,0.367834824,0.359888514,0.363861669,0.00794631,271.4746387,300.2951539,-28.82051523,3.020218058,2.711845918,6.48,5.25,0,0,2.227693647,7.017416691,0,0,-28.82051523,0,-1.23
en_from_pt,yours,sua,Functionword,pt,learners,3,5,19.75897436,18.38974359,1,1,0.929041787,1884.519658,0.2,2.14,1,-0.173617498,-0.092254145,-0.132935822,-0.081363353,329.8932022,277.4392267,52.45397548,3.063305244,2.911136311,4.79,6.51,0,0,2.804976577,7.085295364,0,0,52.45397548,0,1.72
en_from_pt,youth,juventude,Noun,pt,learners,9,5,4.760869565,4.391304348,1,1,0.922282609,4079.021739,0.111,3.28,14,0.617858637,0.62527909,0.621568863,-0.007420453,237.5464426,229.7784248,7.768017831,3.262139339,2.711615352,4.82,4.7,6,7,1.494412349,7.985588648,2.079441542,1.945910149,7.768017831,0.133531393,-0.12
en_from_pt,zone,zona,Noun,pt,learners,4,4,5.803571429,5.589285714,1,1,0.969652406,4031.553571,0.75,3.07,16,0.361642841,0.467484265,0.414563553,-0.105841424,246.3077535,208.3878754,37.91987805,3.360755046,3.408625508,4.72,5,6,3,1.64403473,7.860718328,1.386294361,1.945910149,37.91987805,-0.559615788,0.28
es_from_en,a,to,Functionword,es,speakers,2,1,28.95963154,25.38146844,1,1,0.875103553,2230.429152,0,1.55,12,0.489759278,0.026371035,0.258065157,0.463388243,390.6652026,423.2917044,-32.62650184,2.916821341,3.044490882,7.37,7.44,1,0,2.725747445,7.15415952,0,0.693147181,-32.62650184,-0.693147181,0.07
es_from_en,abandonar,abandon,Verb,es,speakers,7,9,6.438356164,5.684931507,1,1,0.872947089,7679.863014,0.778,2.54,17,0.112933439,0.409958056,0.261445747,-0.297024618,375.4140761,346.8135582,28.60051783,2.595912377,2.788168188,4.45,4.06,22,7,1.706779292,8.350625747,2.079441542,3.135494216,28.60051783,-1.056052674,-0.39
es_from_en,abierto,open,Adjective,es,speakers,4,7,6.327586207,4.913793103,1,1,0.775501973,8152.965517,0.143,3.21,13,0.643493533,0.521409244,0.582451389,0.122084288,293.68592,285.9786635,7.707256443,3.024050421,3.210851425,4.84,5.48,24,36,1.7020056,8.137269933,3.610917913,3.218875825,7.707256443,0.392042088,0.64
es_from_en,abogado,attorney,Noun,es,speakers,8,7,4.644913628,4.393474088,1,1,0.944336648,2513.618042,0.25,4.52,18,0.196970345,0.450657514,0.323813929,-0.253687169,320.2727824,288.9969542,31.27582821,3.413460124,3.379701372,4.72,4.52,1,1,1.447450758,7.366008592,0.693147181,0.693147181,31.27582821,0,-0.2
es_from_en,abrigo,coat,Noun,es,speakers,4,6,11.07462048,10.23113107,1,1,0.918745061,1667.272611,0,4.97,16,0.670385012,0.426472037,0.548428525,0.243912975,299.3428629,257.5774667,41.7653962,3.938869027,3.80777568,3.83,4.34,3,6,2.219646741,6.838047065,1.945910149,1.386294361,41.7653962,0.559615788,0.51
